transaction_items
"black rice,chak hao kheer,palak paneer"
"dal makhani,gulab jamun,roti"
"chicken tikka,palak paneer,raita"
"chak hao kheer,lassi,roti"
"chole,plain rice,roti"
"chak hao kheer,jeera rice,salad"
"chak hao kheer,lassi,salad"
"chak hao kheer,raita,roti"
"butter naan,chak hao kheer,lassi"
"biryani,chak hao kheer,plain rice"
"black rice,dal fry,salad"
"butter chicken,chicken tikka,papad"
"butter chicken,butter naan"
"raita,samosa"
"chak hao kheer,lassi,paneer butter masala"
"chak hao kheer,naan,paneer butter masala"
"biryani,jeera rice,salad"
"biryani,gulab jamun,palak paneer"
"butter chicken,chak hao kheer,raita"
"chak hao kheer,jeera rice,lassi"
"lassi,naan,palak paneer"
"biryani,chak hao kheer,gulab jamun"
"chole,naan,plain rice"
"jeera rice,naan,samosa"
"chak hao kheer,dal makhani,plain rice"
"black rice,chak hao kheer,roti"
"butter naan,chak hao kheer,gulab jamun"
"chak hao kheer,jeera rice,naan"
"chak hao kheer,papad,plain rice"
"chak hao kheer,jeera rice,paneer butter masala"
"black rice,chak hao kheer,gulab jamun"
"chak hao kheer,gulab jamun,papad"
"chak hao kheer,gulab jamun,palak paneer"
"chicken tikka,plain rice,salad"
"chak hao kheer,naan,papad"
"chak hao kheer,chicken tikka,lassi"
"chak hao kheer,jeera rice,roti"
"chak hao kheer,naan,samosa"
"black rice,chak hao kheer,samosa"
"chak hao kheer,lassi,raita"
"chak hao kheer,paneer butter masala,raita"
"chak hao kheer,plain rice"
"butter naan,chak hao kheer,palak paneer"
"chole,gulab jamun,lassi"
"chak hao kheer,dal fry,lassi"
"chak hao kheer,lassi,raita"
"chak hao kheer,naan,raita"
"chole,lassi,naan"
"chicken tikka,roti"
"chak hao kheer,jeera rice,lassi"
"biryani,jeera rice,papad"
"chak hao kheer,gulab jamun,paneer butter masala"
"chak hao kheer,dal fry,naan"
"palak paneer,plain rice,salad"
"chak hao kheer,gulab jamun,naan"
"chak hao kheer,paneer butter masala,roti"
"black rice,chak hao kheer,gulab jamun"
"chole,naan,salad"
"chak hao kheer,chole,salad"
"chak hao kheer,paneer butter masala,papad"
"chole,jeera rice,papad"
"chak hao kheer,lassi,papad"
"naan,palak paneer,roti"
"chak hao kheer,gulab jamun,papad"
"jeera rice,palak paneer,paneer butter masala"
"jeera rice,raita,samosa"
"biryani,butter naan,roti"
"dal makhani,jeera rice,palak paneer"
"chak hao kheer,palak paneer,papad"
"chole,papad,raita"
"butter naan,dal fry,salad"
"chicken tikka,dal fry,plain rice"
"chak hao kheer,chole,roti"
"butter naan,chak hao kheer,paneer butter masala"
"chak hao kheer,palak paneer,raita"
"dal makhani,papad,plain rice"
"butter naan,chak hao kheer,chole"
"butter chicken,gulab jamun,plain rice"
"biryani,lassi"
"chak hao kheer,chole,raita"
"chak hao kheer,dal makhani,lassi"
"butter naan,chak hao kheer,gulab jamun"
"butter chicken,naan"
"butter naan,chak hao kheer,samosa"
"chak hao kheer,jeera rice,samosa"
"chak hao kheer,naan,raita"
"butter naan,chak hao kheer,plain rice"
"chak hao kheer,jeera rice,salad"
"butter naan,chak hao kheer,samosa"
"chak hao kheer,palak paneer,plain rice"
"dal fry,naan,samosa"
"biryani,chak hao kheer,naan"
"black rice,butter naan,chak hao kheer"
"chak hao kheer,naan,salad"
"dal fry,raita,roti"
"chak hao kheer,dal fry,plain rice"
"chak hao kheer,jeera rice,salad"
"chak hao kheer,jeera rice,salad"
"chak hao kheer,chicken tikka,papad"
"chak hao kheer,chicken tikka,salad"
"biryani,butter naan,chak hao kheer"
"gulab jamun,palak paneer,plain rice"
"chak hao kheer,dal fry,salad"
"biryani,dal fry,salad"
"chak hao kheer,salad"
"chak hao kheer,gulab jamun,naan"
"chak hao kheer,dal makhani,raita"
"butter naan,gulab jamun,samosa"
"chak hao kheer,dal makhani,papad"
"chak hao kheer,jeera rice,samosa"
"chak hao kheer,palak paneer,salad"
"chak hao kheer,naan,raita"
"chak hao kheer,papad,salad"
"chak hao kheer,dal fry,naan"
"chak hao kheer,gulab jamun,naan"
"chak hao kheer,naan,papad"
"chak hao kheer,gulab jamun,lassi"
"chak hao kheer,papad,salad"
"chak hao kheer,papad,raita"
"chak hao kheer,paneer butter masala,papad"
"chak hao kheer,gulab jamun,plain rice"
"chak hao kheer,papad,plain rice"
"butter naan,chak hao kheer,plain rice"
"black rice,chak hao kheer,raita"
"butter naan,chak hao kheer,samosa"
"naan,samosa"
"butter naan,lassi,samosa"
"chak hao kheer,palak paneer,roti"
"chak hao kheer,gulab jamun,samosa"
"biryani,gulab jamun,paneer butter masala"
"chak hao kheer,jeera rice,raita"
"naan,paneer butter masala,plain rice"
"butter naan,chak hao kheer,palak paneer"
"palak paneer,salad,samosa"
"lassi,paneer butter masala,plain rice"
"chak hao kheer,naan,raita"
"chak hao kheer,palak paneer,raita"
"chak hao kheer,gulab jamun,jeera rice"
"dal fry,paneer butter masala,roti"
"chak hao kheer,gulab jamun,naan"
"chicken tikka,jeera rice,naan"
"chak hao kheer,plain rice,salad"
"chak hao kheer,dal makhani,roti"
"chak hao kheer,jeera rice,naan"
"chicken tikka,jeera rice,naan"
"dal makhani,plain rice"
"chak hao kheer,jeera rice,samosa"
"chicken tikka,palak paneer,raita"
"chak hao kheer,jeera rice,roti"
"butter chicken,chak hao kheer,roti"
"chak hao kheer,naan,raita"
"chak hao kheer,paneer butter masala,roti"
"chak hao kheer,dal makhani,naan"
"butter naan,chak hao kheer,raita"
